(53, 253, 172, 49, 87, 60, 109, 50)
(64, 291, 229, 63, 89, 58, 110, 51)
(64, 291, 229, 63, 89, 58, 110, 51)
(69, 295, 257, 69, 90, 53, 85, 50)
(69, 295, 257, 69, 90, 53, 85, 50)
(68, 328, 258, 72, 77, 47, 73, 48)
(68, 328, 258, 72, 77, 47, 73, 48)
(66, 343, 248, 71, 57, 45, 74, 41)
(66, 343, 248, 71, 57, 45, 74, 41)
(66, 317, 240, 71, 49, 44, 72, 40)
(66, 317, 240, 71, 49, 44, 72, 40)
(69, 334, 211, 62, 49, 42, 82, 46)
(69, 334, 211, 62, 49, 42, 82, 46)
(71, 348, 186, 63, 66, 42, 82, 43)
(71, 348, 186, 63, 66, 42, 82, 43)
(74, 305, 181, 60, 69, 41, 88, 55)
(74, 305, 181, 60, 69, 41, 88, 55)
(91, 356, 245, 74, 72, 43, 86, 62)
(91, 356, 245, 74, 72, 43, 86, 62)
(94, 362, 260, 77, 71, 41, 89, 60)
(94, 362, 260, 77, 71, 41, 89, 60)
(86, 315, 247, 77, 69, 41, 83, 61)
(86, 315, 247, 77, 69, 41, 83, 61)
(83, 297, 240, 76, 50, 39, 89, 63)
(83, 297, 240, 76, 50, 39, 89, 63)
(88, 304, 261, 86, 40, 40, 87, 57)
(88, 304, 261, 86, 40, 40, 87, 57)
(71, 218, 219, 73, 40, 42, 84, 55)
(71, 218, 219, 73, 40, 42, 84, 55)
(64, 198, 214, 69, 43, 49, 108, 56)
(64, 198, 214, 69, 43, 49, 108, 56)
(65, 223, 236, 71, 48, 50, 106, 50)
(65, 223, 236, 71, 48, 50, 106, 50)
(64, 226, 246, 71, 52, 52, 101, 49)
(64, 226, 246, 71, 52, 52, 101, 49)
(56, 207, 234, 62, 58, 54, 98, 48)
(56, 207, 234, 62, 58, 54, 98, 48)
(55, 216, 221, 61, 61, 56, 100, 49)
(55, 216, 221, 61, 61, 56, 100, 49)
(58, 213, 208, 59, 59, 51, 72, 53)
(58, 213, 208, 59, 59, 51, 72, 53)
(60, 170, 177, 57, 54, 48, 65, 53)
(60, 170, 177, 57, 54, 48, 65, 53)
(60, 165, 168, 54, 50, 46, 67, 51)
(60, 165, 168, 54, 50, 46, 67, 51)
(58, 164, 151, 47, 43, 40, 66, 46)
(58, 164, 151, 47, 43, 40, 66, 46)
(60, 173, 152, 49, 32, 35, 67, 47)
(60, 173, 152, 49, 32, 35, 67, 47)
(57, 176, 153, 54, 30, 35, 68, 41)
(57, 176, 153, 54, 30, 35, 68, 41)
(52, 174, 148, 51, 29, 34, 67, 41)
(52, 174, 148, 51, 29, 34, 67, 41)
(48, 171, 146, 46, 30, 34, 63, 45)
(48, 171, 146, 46, 30, 34, 63, 45)
(45, 157, 161, 47, 35, 43, 78, 51)
(45, 157, 161, 47, 35, 43, 78, 51)
(45, 126, 158, 49, 36, 42, 76, 48)
(45, 126, 158, 49, 36, 42, 76, 48)
(42, 115, 151, 42, 37, 40, 70, 47)
(42, 115, 151, 42, 37, 40, 70, 47)
(42, 117, 147, 42, 38, 43, 70, 49)
(42, 117, 147, 42, 38, 43, 70, 49)
(41, 101, 145, 44, 40, 45, 71, 48)
(41, 101, 145, 44, 40, 45, 71, 48)
(43, 101, 126, 42, 39, 44, 56, 62)
(43, 101, 126, 42, 39, 44, 56, 62)
(40, 99, 131, 38, 41, 51, 58, 80)
(40, 99, 131, 38, 41, 51, 58, 80)
(45, 101, 132, 39, 41, 53, 63, 82)
(45, 101, 132, 39, 41, 53, 63, 82)
(47, 98, 134, 40, 44, 65, 65, 85)
(47, 98, 134, 40, 44, 65, 65, 85)
(50, 90, 124, 41, 47, 74, 72, 85)
(50, 90, 124, 41, 47, 74, 72, 85)
(51, 77, 122, 46, 48, 77, 72, 72)
(51, 77, 122, 46, 48, 77, 72, 72)
(48, 68, 101, 49, 48, 80, 69, 57)
(48, 68, 101, 49, 48, 80, 69, 57)
(44, 65, 155, 52, 54, 82, 67, 60)
(44, 65, 155, 52, 54, 82, 67, 60)
(44, 66, 162, 54, 51, 76, 64, 54)
(44, 66, 162, 54, 51, 76, 64, 54)
(41, 66, 169, 54, 53, 72, 60, 58)
(41, 66, 169, 54, 53, 72, 60, 58)
(40, 64, 169, 50, 57, 84, 60, 62)
(40, 64, 169, 50, 57, 84, 60, 62)
(40, 64, 173, 51, 56, 80, 66, 58)
(40, 64, 173, 51, 56, 80, 66, 58)
(41, 67, 122, 54, 51, 84, 74, 56)
(41, 67, 122, 54, 51, 84, 74, 56)
(40, 65, 117, 53, 52, 86, 73, 58)
(40, 65, 117, 53, 52, 86, 73, 58)
(37, 66, 111, 50, 53, 96, 76, 53)
(37, 66, 111, 50, 53, 96, 76, 53)
(38, 62, 104, 51, 47, 96, 71, 50)
(38, 62, 104, 51, 47, 96, 71, 50)
(40, 59, 89, 47, 51, 112, 70, 51)
(40, 59, 89, 47, 51, 112, 70, 51)
(40, 65, 101, 45, 55, 114, 64, 50)
(40, 65, 101, 45, 55, 114, 64, 50)
(44, 65, 111, 44, 72, 199, 120, 81)
(44, 65, 111, 44, 72, 199, 120, 81)
(52, 79, 118, 50, 75, 209, 146, 97)
(52, 79, 118, 50, 75, 209, 146, 97)
(55, 91, 119, 53, 75, 218, 161, 104)
(55, 91, 119, 53, 75, 218, 161, 104)
(62, 95, 123, 59, 74, 213, 162, 110)
(62, 95, 123, 59, 74, 213, 162, 110)
(68, 104, 141, 74, 89, 243, 180, 117)
(68, 104, 141, 74, 89, 243, 180, 117)
(77, 120, 154, 84, 92, 231, 190, 121)
(77, 120, 154, 84, 92, 231, 190, 121)
(77, 118, 155, 81, 87, 219, 170, 112)
(77, 118, 155, 81, 87, 219, 170, 112)
(80, 115, 164, 84, 92, 235, 183, 127)
(80, 115, 164, 84, 92, 235, 183, 127)
(80, 118, 169, 90, 102, 245, 190, 132)
(80, 118, 169, 90, 102, 245, 190, 132)
(78, 108, 149, 81, 96, 221, 185, 134)
(78, 108, 149, 81, 96, 221, 185, 134)
(69, 95, 138, 72, 82, 181, 153, 119)
(69, 95, 138, 72, 82, 181, 153, 119)
(65, 92, 127, 74, 89, 194, 168, 122)
(65, 92, 127, 74, 89, 194, 168, 122)
(59, 88, 117, 69, 89, 177, 152, 104)
(59, 88, 117, 69, 89, 177, 152, 104)
(59, 88, 117, 69, 89, 177, 152, 104)
(50, 78, 108, 58, 79, 165, 146, 93)
(50, 78, 108, 58, 79, 165, 146, 93)
(47, 76, 107, 50, 68, 156, 142, 78)
(47, 76, 107, 50, 68, 156, 142, 78)
(44, 68, 85, 47, 65, 139, 131, 70)
(44, 68, 85, 47, 65, 139, 131, 70)
(44, 68, 85, 47, 65, 139, 131, 70)
(44, 65, 84, 46, 54, 122, 119, 62)
(44, 65, 84, 46, 54, 122, 119, 62)
(45, 72, 92, 52, 44, 92, 107, 55)
(45, 72, 92, 52, 44, 92, 107, 55)
(44, 68, 90, 49, 39, 81, 100, 53)
(44, 68, 90, 49, 39, 81, 100, 53)
(45, 69, 87, 53, 40, 75, 97, 54)
(44, 72, 94, 51, 40, 78, 114, 54)
(50, 119, 138, 57, 37, 63, 109, 57)
(50, 119, 138, 57, 37, 63, 109, 57)
(48, 173, 149, 50, 35, 56, 126, 53)
(48, 173, 149, 50, 35, 56, 126, 53)
(50, 206, 163, 54, 34, 58, 128, 54)
(50, 206, 163, 54, 34, 58, 128, 54)
(63, 253, 201, 55, 31, 58, 126, 56)
(63, 253, 201, 55, 31, 58, 126, 56)
(72, 397, 300, 68, 29, 51, 140, 53)
(72, 397, 300, 68, 29, 51, 140, 53)
(73, 423, 304, 67, 34, 53, 140, 50)
(73, 423, 304, 67, 34, 53, 140, 50)
(77, 414, 298, 72, 37, 62, 124, 55)
(77, 414, 298, 72, 37, 62, 124, 55)
(80, 413, 314, 72, 37, 57, 125, 56)
(80, 413, 314, 72, 37, 57, 125, 56)
(81, 392, 305, 74, 36, 55, 121, 53)
(81, 392, 305, 74, 36, 55, 121, 53)
(82, 258, 218, 75, 36, 56, 88, 59)
(82, 258, 218, 75, 36, 56, 88, 59)
(78, 219, 201, 72, 35, 56, 92, 57)
(78, 219, 201, 72, 35, 56, 92, 57)
(77, 223, 222, 69, 33, 46, 107, 53)
(77, 223, 222, 69, 33, 46, 107, 53)
(75, 213, 199, 68, 36, 48, 108, 49)
(75, 213, 199, 68, 36, 48, 108, 49)
(64, 248, 202, 62, 40, 48, 105, 50)
(64, 248, 202, 62, 40, 48, 105, 50)
(58, 315, 216, 51, 41, 49, 102, 49)
(58, 315, 216, 51, 41, 49, 102, 49)
(79, 384, 346, 76, 40, 45, 102, 51)
(79, 384, 346, 76, 40, 45, 102, 51)
(86, 384, 364, 82, 40, 45, 78, 52)
(86, 384, 364, 82, 40, 45, 78, 52)
(86, 396, 369, 85, 39, 47, 70, 57)
(86, 396, 369, 85, 39, 47, 70, 57)
(96, 384, 379, 93, 41, 48, 73, 57)
(96, 384, 379, 93, 41, 48, 73, 57)
(95, 327, 384, 95, 48, 49, 68, 55)
(95, 327, 384, 95, 48, 49, 68, 55)
(76, 224, 275, 83, 50, 58, 81, 53)
(76, 224, 275, 83, 50, 58, 81, 53)
(66, 218, 245, 75, 55, 62, 80, 54)
(66, 218, 245, 75, 55, 62, 80, 54)
(66, 186, 247, 70, 62, 63, 84, 52)
(66, 186, 247, 70, 62, 63, 84, 52)
(57, 177, 234, 63, 62, 62, 80, 51)
(57, 177, 234, 63, 62, 62, 80, 51)
(57, 176, 204, 57, 56, 59, 82, 48)
(57, 176, 204, 57, 56, 59, 82, 48)
(55, 171, 209, 45, 53, 50, 55, 46)
(55, 171, 209, 45, 53, 50, 55, 46)
(53, 151, 197, 47, 47, 43, 54, 40)
(53, 151, 197, 47, 47, 43, 54, 40)
(57, 146, 180, 46, 34, 38, 47, 37)
(57, 146, 180, 46, 34, 38, 47, 37)
(54, 144, 158, 43, 31, 38, 51, 33)
(54, 144, 158, 43, 31, 38, 51, 33)
(49, 134, 170, 45, 30, 38, 59, 33)
(49, 134, 170, 45, 30, 38, 59, 33)
(54, 184, 169, 55, 30, 37, 58, 32)
(54, 184, 169, 55, 30, 37, 58, 32)
(57, 191, 170, 56, 29, 38, 56, 35)
(57, 191, 170, 56, 29, 38, 56, 35)
(50, 192, 166, 56, 32, 122, 55, 33)
(50, 192, 166, 56, 32, 122, 55, 33)
(48, 175, 173, 61, 37, 146, 51, 36)
(48, 175, 173, 61, 37, 146, 51, 36)
(47, 176, 156, 63, 41, 160, 40, 37)
(47, 176, 156, 63, 41, 160, 40, 37)
(45, 126, 139, 59, 48, 166, 70, 44)
(45, 126, 139, 59, 48, 166, 70, 44)
(42, 113, 129, 56, 61, 192, 77, 46)
(42, 113, 129, 56, 61, 192, 77, 46)
(46, 99, 133, 60, 73, 162, 81, 46)
(46, 99, 133, 60, 73, 162, 81, 46)
(45, 98, 117, 58, 166, 272, 89, 45)
(45, 98, 117, 58, 166, 272, 89, 45)
(47, 96, 121, 52, 178, 286, 90, 46)
(47, 96, 121, 52, 178, 286, 90, 46)
(43, 93, 111, 48, 180, 297, 81, 42)
(43, 93, 111, 48, 180, 297, 81, 42)
(43, 103, 121, 54, 200, 321, 77, 42)
(43, 103, 121, 54, 200, 321, 77, 42)
(39, 111, 117, 55, 223, 354, 92, 42)
(39, 111, 117, 55, 223, 354, 92, 42)
(43, 109, 124, 63, 265, 411, 103, 49)
(43, 109, 124, 63, 265, 411, 103, 49)
(50, 116, 140, 74, 327, 508, 110, 52)
(50, 116, 140, 74, 327, 508, 110, 52)
(58, 113, 167, 90, 372, 575, 116, 56)
(58, 113, 167, 90, 372, 575, 116, 56)
(61, 103, 172, 95, 414, 660, 124, 60)
(61, 103, 172, 95, 414, 660, 124, 60)
(64, 117, 182, 99, 428, 697, 122, 63)
(64, 117, 182, 99, 428, 697, 122, 63)
(69, 134, 205, 103, 410, 694, 125, 67)
(69, 134, 205, 103, 410, 694, 125, 67)
(66, 137, 196, 102, 379, 647, 120, 65)
(66, 137, 196, 102, 379, 647, 120, 65)
(62, 138, 175, 90, 347, 598, 116, 64)
(62, 138, 175, 90, 347, 598, 116, 64)
(62, 141, 171, 88, 329, 545, 118, 62)
(62, 141, 171, 88, 329, 545, 118, 62)
(59, 143, 160, 86, 301, 492, 116, 60)
(59, 143, 160, 86, 301, 492, 116, 60)
(51, 128, 120, 73, 258, 402, 114, 47)
(51, 128, 120, 73, 258, 402, 114, 47)
(49, 116, 133, 66, 298, 465, 121, 50)
(49, 116, 133, 66, 298, 465, 121, 50)
(53, 119, 146, 73, 316, 488, 128, 59)
(53, 119, 146, 73, 316, 488, 128, 59)
(50, 123, 143, 69, 305, 472, 124, 57)
(50, 123, 143, 69, 305, 472, 124, 57)
(47, 101, 140, 64, 298, 456, 122, 58)
(47, 101, 140, 64, 298, 456, 122, 58)
(48, 111, 157, 65, 306, 452, 112, 63)
(48, 111, 157, 65, 306, 452, 112, 63)
(48, 117, 158, 67, 340, 467, 114, 66)
(48, 117, 158, 67, 340, 467, 114, 66)
(51, 112, 158, 60, 357, 478, 100, 57)
(51, 112, 158, 60, 357, 478, 100, 57)
(53, 102, 158, 61, 357, 454, 94, 55)
(53, 102, 158, 61, 357, 454, 94, 55)
(53, 104, 157, 58, 362, 454, 88, 53)
(53, 104, 157, 58, 362, 454, 88, 53)
(50, 92, 145, 58, 354, 452, 82, 47)
(50, 92, 145, 58, 354, 452, 82, 47)
(51, 81, 131, 53, 259, 321, 61, 37)
(51, 81, 131, 53, 259, 321, 61, 37)
(42, 70, 107, 49, 188, 233, 62, 33)
(42, 70, 107, 49, 188, 233, 62, 33)
(43, 84, 103, 45, 114, 157, 67, 31)
(43, 84, 103, 45, 114, 157, 67, 31)
(44, 152, 115, 51, 92, 144, 68, 32)
(44, 152, 115, 51, 92, 144, 68, 32)
(48, 182, 119, 49, 72, 118, 69, 32)
(48, 182, 119, 49, 72, 118, 69, 32)
(45, 195, 128, 52, 52, 87, 81, 30)
(45, 195, 128, 52, 52, 87, 81, 30)
(49, 211, 147, 59, 47, 67, 76, 29)
(49, 211, 147, 59, 47, 67, 76, 29)
(96, 455, 202, 91, 54, 59, 79, 57)
(96, 455, 202, 91, 54, 59, 79, 57)
(102, 471, 203, 92, 56, 54, 99, 62)
(102, 471, 203, 92, 56, 54, 99, 62)
(117, 548, 302, 101, 57, 54, 109, 72)
(117, 548, 302, 101, 57, 54, 109, 72)
(135, 588, 335, 113, 64, 90, 110, 84)
(135, 588, 335, 113, 64, 90, 110, 84)
(156, 657, 371, 130, 70, 117, 129, 100)
(156, 657, 371, 130, 70, 117, 129, 100)
(146, 577, 415, 123, 70, 120, 127, 93)
(146, 577, 415, 123, 70, 120, 127, 93)
(154, 599, 448, 128, 70, 155, 113, 92)
(154, 599, 448, 128, 70, 155, 113, 92)
(147, 570, 393, 125, 73, 222, 117, 89)
(147, 570, 393, 125, 73, 222, 117, 89)
(153, 597, 436, 140, 71, 232, 114, 91)
(153, 597, 436, 140, 71, 232, 114, 91)
(139, 579, 499, 135, 66, 220, 94, 78)
(139, 579, 499, 135, 66, 220, 94, 78)
(126, 559, 478, 124, 58, 218, 91, 72)
(126, 559, 478, 124, 58, 218, 91, 72)
(113, 520, 445, 118, 54, 196, 98, 69)
(113, 520, 445, 118, 54, 196, 98, 69)
(112, 510, 454, 114, 48, 115, 89, 68)
(112, 510, 454, 114, 48, 115, 89, 68)
(86, 466, 392, 85, 41, 58, 88, 55)
(86, 466, 392, 85, 41, 58, 88, 55)
(73, 402, 270, 62, 38, 56, 85, 53)
(73, 402, 270, 62, 38, 56, 85, 53)
(71, 353, 203, 59, 37, 54, 93, 51)
(71, 353, 203, 59, 37, 54, 93, 51)
(80, 351, 227, 61, 38, 50, 86, 53)
(80, 351, 227, 61, 38, 50, 86, 53)
(72, 315, 223, 59, 36, 46, 79, 52)
(72, 315, 223, 59, 36, 46, 79, 52)
(74, 261, 208, 51, 35, 46, 80, 45)
(74, 261, 208, 51, 35, 46, 80, 45)
(72, 234, 194, 49, 36, 45, 102, 44)
(72, 234, 194, 49, 36, 45, 102, 44)
(67, 238, 196, 51, 38, 51, 99, 44)
(67, 238, 196, 51, 38, 51, 99, 44)
(58, 271, 179, 53, 36, 49, 94, 42)
(58, 271, 179, 53, 36, 49, 94, 42)
(65, 252, 154, 55, 35, 47, 94, 39)
(65, 252, 154, 55, 35, 47, 94, 39)
(55, 240, 154, 56, 36, 45, 92, 41)
(55, 240, 154, 56, 36, 45, 92, 41)
(54, 244, 146, 56, 37, 45, 69, 39)
(54, 244, 146, 56, 37, 45, 69, 39)
(56, 230, 150, 53, 34, 39, 60, 36)
(56, 230, 150, 53, 34, 39, 60, 36)
(53, 191, 143, 45, 38, 41, 61, 34)
(53, 191, 143, 45, 38, 41, 61, 34)
(56, 192, 151, 45, 39, 42, 60, 42)
(56, 192, 151, 45, 39, 42, 60, 42)
(55, 190, 142, 43, 39, 42, 59, 40)
(55, 190, 142, 43, 39, 42, 59, 40)
(55, 192, 144, 48, 43, 45, 64, 44)
(55, 192, 144, 48, 43, 45, 64, 44)
(54, 218, 144, 49, 50, 55, 63, 47)
(54, 218, 144, 49, 50, 55, 63, 47)
(57, 181, 132, 49, 52, 54, 65, 49)
(57, 181, 132, 49, 52, 54, 65, 49)
(51, 181, 172, 53, 63, 60, 63, 44)
(51, 181, 172, 53, 63, 60, 63, 44)
(53, 195, 183, 53, 62, 63, 71, 43)
(53, 195, 183, 53, 62, 63, 71, 43)
(53, 190, 183, 50, 61, 61, 64, 41)
(53, 190, 183, 50, 61, 61, 64, 41)
(62, 235, 199, 57, 63, 56, 70, 43)
(62, 235, 199, 57, 63, 56, 70, 43)
(60, 241, 194, 59, 67, 59, 69, 43)
(60, 241, 194, 59, 67, 59, 69, 43)
(56, 225, 154, 62, 63, 59, 69, 42)
(56, 225, 154, 62, 63, 59, 69, 42)
(63, 246, 172, 65, 65, 64, 59, 46)
(63, 246, 172, 65, 65, 64, 59, 46)
(74, 278, 188, 90, 68, 64, 55, 47)
(74, 278, 188, 90, 68, 64, 55, 47)
(71, 265, 168, 93, 103, 106, 57, 47)
(71, 265, 168, 93, 103, 106, 57, 47)
(88, 310, 266, 159, 171, 144, 92, 61)
(88, 310, 266, 159, 171, 144, 92, 61)
(90, 367, 302, 168, 176, 189, 95, 66)
(90, 367, 302, 168, 176, 189, 95, 66)
(110, 495, 404, 183, 179, 225, 100, 73)
(110, 495, 404, 183, 179, 225, 100, 73)
(111, 505, 438, 193, 228, 446, 121, 81)
(111, 505, 438, 193, 228, 446, 121, 81)
(115, 483, 456, 263, 270, 514, 121, 87)
(115, 483, 456, 263, 270, 514, 121, 87)
(107, 470, 442, 256, 241, 554, 101, 85)
(107, 470, 442, 256, 241, 554, 101, 85)
(115, 442, 439, 263, 268, 574, 108, 87)
(115, 442, 439, 263, 268, 574, 108, 87)
(110, 311, 386, 272, 302, 593, 109, 90)
(110, 311, 386, 272, 302, 593, 109, 90)
(110, 301, 350, 282, 284, 507, 94, 88)
(110, 301, 350, 282, 284, 507, 94, 88)
(121, 328, 370, 247, 313, 494, 116, 90)
(121, 328, 370, 247, 313, 494, 116, 90)
(128, 376, 373, 241, 322, 474, 122, 91)
(128, 376, 373, 241, 322, 474, 122, 91)
(133, 391, 397, 234, 304, 497, 120, 93)
(133, 391, 397, 234, 304, 497, 120, 93)
(124, 432, 382, 235, 307, 531, 129, 94)
(124, 432, 382, 235, 307, 531, 129, 94)
(123, 423, 408, 225, 311, 492, 126, 90)
(123, 423, 408, 225, 311, 492, 126, 90)
(123, 450, 382, 201, 237, 454, 111, 84)
(123, 450, 382, 201, 237, 454, 111, 84)
(119, 414, 367, 185, 222, 438, 100, 78)
(119, 414, 367, 185, 222, 438, 100, 78)
(106, 385, 313, 175, 211, 379, 93, 70)
(106, 385, 313, 175, 211, 379, 93, 70)
(100, 313, 271, 141, 166, 273, 74, 58)
(100, 313, 271, 141, 166, 273, 74, 58)
(100, 313, 271, 141, 166, 273, 74, 58)
(102, 329, 248, 111, 134, 247, 72, 62)
(102, 329, 248, 111, 134, 247, 72, 62)
(85, 297, 234, 94, 117, 225, 69, 58)
(85, 297, 234, 94, 117, 225, 69, 58)
(72, 269, 190, 68, 101, 183, 86, 57)
(72, 269, 190, 68, 101, 183, 86, 57)
(71, 281, 196, 61, 98, 146, 87, 57)
(90, 283, 235, 75, 73, 134, 99, 72)
(90, 283, 235, 75, 73, 134, 99, 72)
(91, 262, 214, 75, 49, 129, 117, 69)
(91, 262, 214, 75, 49, 129, 117, 69)
(98, 278, 284, 84, 44, 73, 131, 74)
(98, 278, 284, 84, 44, 73, 131, 74)
(103, 346, 303, 89, 46, 66, 125, 78)
(103, 346, 303, 89, 46, 66, 125, 78)
(108, 358, 333, 99, 50, 77, 142, 90)
(108, 358, 333, 99, 50, 77, 142, 90)
(98, 375, 319, 94, 45, 93, 152, 83)
(98, 375, 319, 94, 45, 93, 152, 83)
(112, 383, 331, 102, 45, 96, 143, 90)
(112, 383, 331, 102, 45, 96, 143, 90)
(111, 367, 272, 101, 51, 95, 152, 93)
(111, 367, 272, 101, 51, 95, 152, 93)
(113, 332, 264, 96, 51, 96, 158, 89)
(113, 332, 264, 96, 51, 96, 158, 89)
(118, 369, 237, 91, 50, 86, 147, 83)
(118, 369, 237, 91, 50, 86, 147, 83)
(121, 379, 275, 95, 54, 66, 130, 83)
(121, 379, 275, 95, 54, 66, 130, 83)
(103, 365, 266, 79, 52, 63, 124, 74)
(103, 365, 266, 79, 52, 63, 124, 74)
(98, 350, 261, 72, 47, 57, 97, 66)
(98, 350, 261, 72, 47, 57, 97, 66)
(98, 350, 261, 72, 47, 57, 97, 66)
(94, 339, 257, 70, 47, 56, 88, 68)
(86, 299, 275, 72, 47, 61, 90, 64)
(86, 299, 275, 72, 47, 61, 90, 64)
(91, 309, 258, 69, 44, 63, 83, 64)
(91, 309, 258, 69, 44, 63, 83, 64)
(92, 303, 259, 68, 46, 62, 90, 65)
(92, 303, 259, 68, 46, 62, 90, 65)
(88, 296, 268, 65, 49, 61, 87, 62)
(88, 296, 268, 65, 49, 61, 87, 62)
(85, 279, 267, 62, 52, 63, 85, 60)
(85, 279, 267, 62, 52, 63, 85, 60)
(93, 299, 243, 60, 58, 64, 78, 59)
(93, 299, 243, 60, 58, 64, 78, 59)
(79, 234, 213, 48, 59, 61, 81, 56)
(79, 234, 213, 48, 59, 61, 81, 56)
(74, 222, 190, 46, 57, 60, 76, 53)
(74, 222, 190, 46, 57, 60, 76, 53)
(71, 211, 175, 46, 53, 57, 93, 56)
(71, 211, 175, 46, 53, 57, 93, 56)
(80, 214, 164, 48, 48, 88, 92, 55)
(80, 214, 164, 48, 48, 88, 92, 55)
(72, 185, 175, 39, 38, 82, 89, 50)
(72, 185, 175, 39, 38, 82, 89, 50)
(69, 177, 160, 52, 27, 86, 94, 43)
(69, 177, 160, 52, 27, 86, 94, 43)
(65, 176, 170, 56, 26, 89, 95, 41)
(65, 176, 170, 56, 26, 89, 95, 41)
(69, 178, 166, 58, 28, 89, 71, 38)
(69, 178, 166, 58, 28, 89, 71, 38)
(62, 185, 162, 57, 28, 55, 66, 37)
(62, 185, 162, 57, 28, 55, 66, 37)
(52, 136, 118, 56, 30, 54, 73, 40)
(52, 136, 118, 56, 30, 54, 73, 40)
(49, 137, 118, 44, 30, 48, 66, 41)
(49, 137, 118, 44, 30, 48, 66, 41)
(50, 133, 98, 37, 29, 44, 75, 42)
(50, 133, 98, 37, 29, 44, 75, 42)
(53, 142, 114, 36, 30, 40, 79, 45)
(53, 142, 114, 36, 30, 40, 79, 45)
(50, 140, 112, 40, 31, 37, 79, 43)
(50, 140, 112, 40, 31, 37, 79, 43)
(55, 145, 126, 42, 30, 45, 73, 44)
(55, 145, 126, 42, 30, 45, 73, 44)
(55, 155, 128, 43, 30, 84, 83, 45)
(55, 155, 128, 43, 30, 84, 83, 45)
(54, 159, 130, 43, 32, 87, 73, 43)
(54, 159, 130, 43, 32, 87, 73, 43)
(60, 154, 119, 42, 31, 92, 69, 41)
(60, 154, 119, 42, 31, 92, 69, 41)
(62, 151, 137, 44, 35, 96, 74, 41)
(62, 151, 137, 44, 35, 96, 74, 41)
(57, 141, 133, 43, 35, 95, 77, 38)
(57, 141, 133, 43, 35, 95, 77, 38)
(59, 123, 151, 42, 39, 67, 63, 36)
(59, 123, 151, 42, 39, 67, 63, 36)
(66, 116, 159, 41, 38, 63, 59, 36)
(66, 116, 159, 41, 38, 63, 59, 36)
(60, 104, 152, 42, 38, 55, 56, 34)
(60, 104, 152, 42, 38, 55, 56, 34)
(55, 72, 132, 35, 33, 77, 46, 31)
(55, 72, 132, 35, 33, 77, 46, 31)
(57, 64, 135, 35, 32, 93, 37, 32)
(57, 64, 135, 35, 32, 93, 37, 32)
(60, 69, 121, 35, 28, 93, 44, 38)
(60, 69, 121, 35, 28, 93, 44, 38)
(59, 73, 119, 40, 29, 96, 49, 40)
(59, 73, 119, 40, 29, 96, 49, 40)
(55, 75, 128, 39, 28, 98, 48, 43)
(55, 75, 128, 39, 28, 98, 48, 43)
(56, 79, 133, 39, 31, 80, 52, 45)
(56, 79, 133, 39, 31, 80, 52, 45)
(56, 68, 132, 41, 38, 65, 56, 46)
(56, 68, 132, 41, 38, 65, 56, 46)
(52, 63, 130, 41, 42, 66, 63, 44)
(52, 63, 130, 41, 42, 66, 63, 44)
(49, 59, 119, 36, 42, 61, 60, 43)
(49, 59, 119, 36, 42, 61, 60, 43)
(51, 58, 118, 35, 44, 60, 60, 39)
(51, 58, 118, 35, 44, 60, 60, 39)
(50, 53, 122, 35, 45, 59, 59, 41)
(50, 53, 122, 35, 45, 59, 59, 41)
(48, 62, 116, 33, 41, 53, 57, 37)
(48, 62, 116, 33, 41, 53, 57, 37)
(50, 63, 108, 32, 40, 53, 51, 36)
(50, 63, 108, 32, 40, 53, 51, 36)
(46, 71, 114, 36, 41, 52, 52, 35)
(46, 71, 114, 36, 41, 52, 52, 35)
(42, 73, 104, 34, 38, 51, 54, 36)
(42, 73, 104, 34, 38, 51, 54, 36)
(41, 87, 94, 35, 36, 48, 56, 32)
(41, 87, 94, 35, 36, 48, 56, 32)
(39, 90, 93, 33, 34, 45, 55, 34)
(39, 90, 93, 33, 34, 45, 55, 34)
(43, 92, 101, 36, 32, 35, 54, 33)
(43, 92, 101, 36, 32, 35, 54, 33)
(43, 84, 91, 33, 30, 40, 53, 34)
(43, 84, 91, 33, 30, 40, 53, 34)
(47, 86, 85, 35, 30, 38, 54, 35)
(47, 86, 85, 35, 30, 38, 54, 35)
(51, 74, 84, 37, 29, 42, 50, 36)
(51, 74, 84, 37, 29, 42, 50, 36)
(53, 72, 75, 38, 30, 39, 48, 35)
(53, 72, 75, 38, 30, 39, 48, 35)
(47, 70, 64, 35, 29, 40, 40, 35)
(47, 70, 64, 35, 29, 40, 40, 35)
(51, 70, 61, 33, 29, 35, 46, 38)
(51, 70, 61, 33, 29, 35, 46, 38)
(48, 66, 60, 31, 32, 42, 43, 36)
(48, 66, 60, 31, 32, 42, 43, 36)
(46, 63, 54, 26, 30, 41, 42, 38)
(46, 63, 54, 26, 30, 41, 42, 38)
(53, 64, 60, 25, 29, 41, 44, 38)
(53, 64, 60, 25, 29, 41, 44, 38)
(54, 65, 55, 26, 31, 44, 46, 37)
(54, 65, 55, 26, 31, 44, 46, 37)
(52, 66, 55, 24, 29, 42, 37, 34)
(52, 66, 55, 24, 29, 42, 37, 34)

